# energy mu normalized_energy pre_edge post_edge
9.087995000000000800e+03 2.958768000000000065e+00 9.087995000000000800e+03 3.536998899043906075e-01 2.994158206046932946e+00
9.088995000000000800e+03 2.950524999999999842e+00 9.088995000000000800e+03 3.535492096681593921e-01 2.993279421781045002e+00
9.089995999999999185e+03 2.944005000000000205e+00 9.089995999999999185e+03 3.533983787516921105e-01 2.992399758730892145e+00
9.090995000000000800e+03 2.936195000000000110e+00 9.090995000000000800e+03 3.532478491956967392e-01 2.991521853249268226e+00
9.091996999999999389e+03 2.925727000000000189e+00 9.091996999999999389e+03 3.530968675989933914e-01 2.990641311414849568e+00
9.092998999999999796e+03 2.911789000000000183e+00 9.092998999999999796e+03 3.529458860022895994e-01 2.989760769580429134e+00
9.094000000000000000e+03 2.893466000000000093e+00 9.094000000000000000e+03 3.527950550858218737e-01 2.988881106530274501e+00
9.095002000000000407e+03 2.874465999999999966e+00 9.095002000000000407e+03 3.526440734891180817e-01 2.988000564695854067e+00
9.096004999999999200e+03 2.854957999999999885e+00 9.096004999999999200e+03 3.524929412121784456e-01 2.987119144077168720e+00
9.097006999999999607e+03 2.838273000000000046e+00 9.097006999999999607e+03 3.523419596154746536e-01 2.986238602242749174e+00
9.098010000000000218e+03 2.823625999999999969e+00 9.098010000000000218e+03 3.521908273385345733e-01 2.985357181624062051e+00
9.099013000000000829e+03 2.814143000000000061e+00 9.099013000000000829e+03 3.520396950615944931e-01 2.984475761005375816e+00
9.100015999999999622e+03 2.809210000000000207e+00 9.100015999999999622e+03 3.518885627846546349e-01 2.983594340386690469e+00
9.101020000000000437e+03 2.809734000000000176e+00 9.101020000000000437e+03 3.517372798274784884e-01 2.982712040983738433e+00
9.102022999999999229e+03 2.814980999999999955e+00 9.102022999999999229e+03 3.515861475505386302e-01 2.981830620365053086e+00
9.103028000000000247e+03 2.824327999999999950e+00 9.103028000000000247e+03 3.514347139131259734e-01 2.980947442177834361e+00
9.104032999999999447e+03 2.837590000000000057e+00 9.104032999999999447e+03 3.512832802757137607e-01 2.980064263990618301e+00
9.105037000000000262e+03 2.853972999999999871e+00 9.105037000000000262e+03 3.511319973185373922e-01 2.979181964587665377e+00
9.106042999999999665e+03 2.871630999999999823e+00 9.106042999999999665e+03 3.509804130008888912e-01 2.978297907616182627e+00
9.107048000000000684e+03 2.890495000000000037e+00 9.107048000000000684e+03 3.508289793634762344e-01 2.977414729428963014e+00
9.108055000000000291e+03 2.908498999999999945e+00 9.108055000000000291e+03 3.506772443655914451e-01 2.976529793673213575e+00
9.109059999999999491e+03 2.925673999999999886e+00 9.109059999999999491e+03 3.505258107281792324e-01 2.975646615485997515e+00
9.110066000000000713e+03 2.941886999999999919e+00 9.110066000000000713e+03 3.503742264105302873e-01 2.974762558514512989e+00
9.110210999999999331e+03 2.945434000000000108e+00 9.110210999999999331e+03 3.503523777762769242e-01 2.974635134795960312e+00
9.110498999999999796e+03 2.948531000000000013e+00 9.110498999999999796e+03 3.503089818682423306e-01 2.974382044927383006e+00
9.110784999999999854e+03 2.953123999999999860e+00 9.110784999999999854e+03 3.502658873206800916e-01 2.974130712627339079e+00
9.111074000000000524e+03 2.956862999999999797e+00 9.111074000000000524e+03 3.502223407324092097e-01 2.973876743974496861e+00
9.111361000000000786e+03 2.959907999999999983e+00 9.111361000000000786e+03 3.501790955046109044e-01 2.973624532890188021e+00
9.111647999999999229e+03 2.963160999999999934e+00 9.111647999999999229e+03 3.501358502768125991e-01 2.973372321805879182e+00
9.111936999999999898e+03 2.966422999999999810e+00 9.111936999999999898e+03 3.500923036885417172e-01 2.973118353153036963e+00
9.112224000000000160e+03 2.970095999999999847e+00 9.112224000000000160e+03 3.500490584607434119e-01 2.972866142068726347e+00
9.112512000000000626e+03 2.972577999999999943e+00 9.112512000000000626e+03 3.500056625527085963e-01 2.972613052200149042e+00
9.112799999999999272e+03 2.975267000000000106e+00 9.112799999999999272e+03 3.499622666446742247e-01 2.972359962331575289e+00
9.113087999999999738e+03 2.977243999999999780e+00 9.113087999999999738e+03 3.499188707366396311e-01 2.972106872462999760e+00
9.113375000000000000e+03 2.979541000000000217e+00 9.113375000000000000e+03 3.498756255088411038e-01 2.971854661378689144e+00
9.113664000000000669e+03 2.982565000000000133e+00 9.113664000000000669e+03 3.498320789205702219e-01 2.971600692725846926e+00
9.113951999999999316e+03 2.983947000000000127e+00 9.113951999999999316e+03 3.497886830125358504e-01 2.971347602857271397e+00
9.114238999999999578e+03 2.985155999999999921e+00 9.114238999999999578e+03 3.497454377847373230e-01 2.971095391772962557e+00
9.114527000000000044e+03 2.987063000000000024e+00 9.114527000000000044e+03 3.497020418767027294e-01 2.970842301904385252e+00
9.114815000000000509e+03 2.987432999999999783e+00 9.114815000000000509e+03 3.496586459686681359e-01 2.970589212035809723e+00
9.115103999999999360e+03 2.989053000000000182e+00 9.115103999999999360e+03 3.496150993803974760e-01 2.970335243382969281e+00
9.115391999999999825e+03 2.989743999999999957e+00 9.115391999999999825e+03 3.495717034723626604e-01 2.970082153514391976e+00
9.115681000000000495e+03 2.991047000000000011e+00 9.115681000000000495e+03 3.495281568840917785e-01 2.969828184861549758e+00
9.115968000000000757e+03 2.990921999999999858e+00 9.115968000000000757e+03 3.494849116562934732e-01 2.969575973777239142e+00
9.116255999999999403e+03 2.991206000000000031e+00 9.116255999999999403e+03 3.494415157482588796e-01 2.969322883908665389e+00
9.116543999999999869e+03 2.990673000000000137e+00 9.116543999999999869e+03 3.493981198402242860e-01 2.969069794040089860e+00
9.116832000000000335e+03 2.991248999999999825e+00 9.116832000000000335e+03 3.493547239321896924e-01 2.968816704171512555e+00
9.117120000000000800e+03 2.990920000000000023e+00 9.117120000000000800e+03 3.493113280241548768e-01 2.968563614302937026e+00
9.117407999999999447e+03 2.990911999999999793e+00 9.117407999999999447e+03 3.492679321161205053e-01 2.968310524434361497e+00
9.117697000000000116e+03 2.991283000000000136e+00 9.117697000000000116e+03 3.492243855278496234e-01 2.968056555781519279e+00
9.117984000000000378e+03 2.990458999999999978e+00 9.117984000000000378e+03 3.491811403000513181e-01 2.967804344697208663e+00
9.118272999999999229e+03 2.990742000000000012e+00 9.118272999999999229e+03 3.491375937117806583e-01 2.967550376044368221e+00
9.118561999999999898e+03 2.990413999999999906e+00 9.118561999999999898e+03 3.490940471235095544e-01 2.967296407391526003e+00
9.118851000000000568e+03 2.990174000000000110e+00 9.118851000000000568e+03 3.490505005352386725e-01 2.967042438738683785e+00
9.119138999999999214e+03 2.990572999999999926e+00 9.119138999999999214e+03 3.490071046272043009e-01 2.966789348870110032e+00
9.119426999999999680e+03 2.990448999999999913e+00 9.119426999999999680e+03 3.489637087191697074e-01 2.966536259001532727e+00
9.119716000000000349e+03 2.990731999999999946e+00 9.119716000000000349e+03 3.489201621308986034e-01 2.966282290348690509e+00
9.120004000000000815e+03 2.990607999999999933e+00 9.120004000000000815e+03 3.488767662228640098e-01 2.966029200480114980e+00
9.120292999999999665e+03 2.991387000000000018e+00 9.120292999999999665e+03 3.488332196345933500e-01 2.965775231827274538e+00
9.120581000000000131e+03 2.992398000000000113e+00 9.120581000000000131e+03 3.487898237265587564e-01 2.965522141958697233e+00
9.120868000000000393e+03 2.992068999999999868e+00 9.120868000000000393e+03 3.487465784987602291e-01 2.965269930874388393e+00
9.121156999999999243e+03 2.994190000000000129e+00 9.121156999999999243e+03 3.487030319104895693e-01 2.965015962221546175e+00
9.121447000000000116e+03 2.995905000000000040e+00 9.121447000000000116e+03 3.486593346419823991e-01 2.964761114784439044e+00
9.121736000000000786e+03 2.996804000000000023e+00 9.121736000000000786e+03 3.486157880537115172e-01 2.964507146131596826e+00
9.122022999999999229e+03 2.998317999999999817e+00 9.122022999999999229e+03 3.485725428259132119e-01 2.964254935047287987e+00
9.122744000000000597e+03 3.005399000000000154e+00 9.122744000000000597e+03 3.484639023755904397e-01 2.963621331591580699e+00
9.123755999999999403e+03 3.018984999999999808e+00 9.123755999999999403e+03 3.483114139765244310e-01 2.962732001914503144e+00
9.123900999999999840e+03 3.021030000000000104e+00 9.123900999999999840e+03 3.482895653422708460e-01 2.962604578195948690e+00
9.124189000000000306e+03 3.025733999999999924e+00 9.124189000000000306e+03 3.482461694342362524e-01 2.962351488327373161e+00
9.124477999999999156e+03 3.030127999999999933e+00 9.124477999999999156e+03 3.482026228459655925e-01 2.962097519674532720e+00
9.124766999999999825e+03 3.035845999999999822e+00 9.124766999999999825e+03 3.481590762576947107e-01 2.961843551021690502e+00
9.125056000000000495e+03 3.042638000000000176e+00 9.125056000000000495e+03 3.481155296694236068e-01 2.961589582368846507e+00
9.125344999999999345e+03 3.049382000000000037e+00 9.125344999999999345e+03 3.480719830811529469e-01 2.961335613716006065e+00
9.125632999999999811e+03 3.055829000000000129e+00 9.125632999999999811e+03 3.480285871731183533e-01 2.961082523847430537e+00
9.125923000000000684e+03 3.062348000000000070e+00 9.125923000000000684e+03 3.479848899046111832e-01 2.960827676410321629e+00
9.126210999999999331e+03 3.070323999999999831e+00 9.126210999999999331e+03 3.479414939965768117e-01 2.960574586541747877e+00
9.126500000000000000e+03 3.078361999999999821e+00 9.126500000000000000e+03 3.478979474083057077e-01 2.960320617888905659e+00
9.126790000000000873e+03 3.085345999999999922e+00 9.126790000000000873e+03 3.478542501397985376e-01 2.960065770451796752e+00
9.127077999999999520e+03 3.093151000000000206e+00 9.127077999999999520e+03 3.478108542317641660e-01 2.959812680583221223e+00
9.127368000000000393e+03 3.102053000000000171e+00 9.127368000000000393e+03 3.477671569632569959e-01 2.959557833146114092e+00
9.127655000000000655e+03 3.109789999999999832e+00 9.127655000000000655e+03 3.477239117354586906e-01 2.959305622061803476e+00
9.127944999999999709e+03 3.116302000000000127e+00 9.127944999999999709e+03 3.476802144669517425e-01 2.959050774624696345e+00
9.128235000000000582e+03 3.124944999999999862e+00 9.128235000000000582e+03 3.476365171984445723e-01 2.958795927187589214e+00
9.128523999999999432e+03 3.133058999999999816e+00 9.128523999999999432e+03 3.475929706101736905e-01 2.958541958534746996e+00
9.128813000000000102e+03 3.141271999999999842e+00 9.128813000000000102e+03 3.475494240219028086e-01 2.958287989881904778e+00
9.129102999999999156e+03 3.148089999999999833e+00 9.129102999999999156e+03 3.475057267533958605e-01 2.958033142444799424e+00
9.129390999999999622e+03 3.156287999999999982e+00 9.129390999999999622e+03 3.474623308453612669e-01 2.957780052576222118e+00
9.129680000000000291e+03 3.162517999999999940e+00 9.129680000000000291e+03 3.474187842570903850e-01 2.957526083923379900e+00
9.129969999999999345e+03 3.168264999999999887e+00 9.129969999999999345e+03 3.473750869885834369e-01 2.957271236486272770e+00
9.130260000000000218e+03 3.174323999999999923e+00 9.130260000000000218e+03 3.473313897200762668e-01 2.957016389049165639e+00
9.130549000000000888e+03 3.180522999999999989e+00 9.130549000000000888e+03 3.472878431318051629e-01 2.956762420396323421e+00
9.130837999999999738e+03 3.184892000000000056e+00 9.130837999999999738e+03 3.472442965435345030e-01 2.956508451743481203e+00
9.131127000000000407e+03 3.189313999999999982e+00 9.131127000000000407e+03 3.472007499552636212e-01 2.956254483090638985e+00
9.131416999999999462e+03 3.195355999999999863e+00 9.131416999999999462e+03 3.471570526867566731e-01 2.955999635653533630e+00
9.131706000000000131e+03 3.197538000000000213e+00 9.131706000000000131e+03 3.471135060984857912e-01 2.955745667000691412e+00
9.131995999999999185e+03 3.200760999999999967e+00 9.131995999999999185e+03 3.470698088299788431e-01 2.955490819563584282e+00
9.132284999999999854e+03 3.203599000000000085e+00 9.132284999999999854e+03 3.470262622417079612e-01 2.955236850910742064e+00
9.132574000000000524e+03 3.206193999999999988e+00 9.132574000000000524e+03 3.469827156534370793e-01 2.954982882257899846e+00
9.132864999999999782e+03 3.209551999999999961e+00 9.132864999999999782e+03 3.469388677046938430e-01 2.954727156036526026e+00
9.133154000000000451e+03 3.209378000000000064e+00 9.133154000000000451e+03 3.468953211164229611e-01 2.954473187383683808e+00
9.133443999999999505e+03 3.211733999999999867e+00 9.133443999999999505e+03 3.468516238479160130e-01 2.954218339946576677e+00
9.133733000000000175e+03 3.211812999999999807e+00 9.133733000000000175e+03 3.468080772596449091e-01 2.953964371293734459e+00
9.134022999999999229e+03 3.211386000000000074e+00 9.134022999999999229e+03 3.467643799911381830e-01 2.953709523856627328e+00
9.134313000000000102e+03 3.211357000000000017e+00 9.134313000000000102e+03 3.467206827226307908e-01 2.953454676419520197e+00
9.135325999999999112e+03 3.208819000000000088e+00 9.135325999999999112e+03 3.465680436433287159e-01 2.952564467958175953e+00
9.136486999999999171e+03 3.204102999999999923e+00 9.136486999999999171e+03 3.463931038890641911e-01 2.951544199425478965e+00
9.137645000000000437e+03 3.194427999999999823e+00 9.137645000000000437e+03 3.462186161755083091e-01 2.950526567245580267e+00
9.138806000000000495e+03 3.183764000000000038e+00 9.138806000000000495e+03 3.460436764212437843e-01 2.949506298712883279e+00
9.139963999999999942e+03 3.170373999999999803e+00 9.139963999999999942e+03 3.458691887076881244e-01 2.948488666532984581e+00
9.141126000000000204e+03 3.156725999999999921e+00 9.141126000000000204e+03 3.456940982731873113e-01 2.947467519216022680e+00
9.142287000000000262e+03 3.139267999999999947e+00 9.142287000000000262e+03 3.455191585189227865e-01 2.946447250683325692e+00
9.143449000000000524e+03 3.119815000000000005e+00 9.143449000000000524e+03 3.453440680844219735e-01 2.945426103366363790e+00
9.144611000000000786e+03 3.096687999999999885e+00 9.144611000000000786e+03 3.451689776499211604e-01 2.944404956049401889e+00
9.145772000000000844e+03 3.071558000000000010e+00 9.145772000000000844e+03 3.449940378956566356e-01 2.943384687516704901e+00
9.146935999999999694e+03 3.043883999999999812e+00 9.146935999999999694e+03 3.448186461006836900e-01 2.942361782631213174e+00
9.148097999999999956e+03 3.015079000000000065e+00 9.148097999999999956e+03 3.446435556661828770e-01 2.941340635314249496e+00
9.149262000000000626e+03 2.984710999999999892e+00 9.149262000000000626e+03 3.444681638712097094e-01 2.940317730428755993e+00
9.150424999999999272e+03 2.952892999999999990e+00 9.150424999999999272e+03 3.442929227564728301e-01 2.939295704327529180e+00
9.151588999999999942e+03 2.922102000000000199e+00 9.151588999999999942e+03 3.441175309614996625e-01 2.938272799442033900e+00
9.152754000000000815e+03 2.890395999999999965e+00 9.152754000000000815e+03 3.439419884862899846e-01 2.937249015772273708e+00
9.153920000000000073e+03 2.858823000000000114e+00 9.153920000000000073e+03 3.437662953308444624e-01 2.936224353318248603e+00
9.155083000000000538e+03 2.828651999999999944e+00 9.155083000000000538e+03 3.435910542161073611e-01 2.935202327217020013e+00
9.156250000000000000e+03 2.800790000000000113e+00 9.156250000000000000e+03 3.434152103804255507e-01 2.934176785978728219e+00
9.157415999999999258e+03 2.775996000000000130e+00 9.157415999999999258e+03 3.432395172249800286e-01 2.933152123524703114e+00
9.158582000000000335e+03 2.756250000000000089e+00 9.158582000000000335e+03 3.430638240695342844e-01 2.932127461070676233e+00
9.159748999999999796e+03 2.742002999999999968e+00 9.159748999999999796e+03 3.428879802338524740e-01 2.931101919832386216e+00
9.160915999999999258e+03 2.734736999999999973e+00 9.160915999999999258e+03 3.427121363981706637e-01 2.930076378594094422e+00
9.162084999999999127e+03 2.733941000000000177e+00 9.162084999999999127e+03 3.425359912020162767e-01 2.929049079787271026e+00
